Ref_Date,GEO,GROUP,Vector,Coordinate,Value
2012/2013,Prince Edward Island,Executive MBA,v74039604,3.7,14442.000
2013/2014,Prince Edward Island,Executive MBA,v74039604,3.7,15380.000
2014/2015,Prince Edward Island,Executive MBA,v74039604,3.7,16320.000
2015/2016,Prince Edward Island,Executive MBA,v74039604,3.7,16500.000
2016/2017,Prince Edward Island,Executive MBA,v74039604,3.7,16500.000
2017/2018,Prince Edward Island,Executive MBA,v74039604,3.7,16995.000
2009/2010,Prince Edward Island,Regular MBA,v62427352,3.8,12100.000
2010/2011,Prince Edward Island,Regular MBA,v62427352,3.8,12800.000
2011/2012,Prince Edward Island,Regular MBA,v62427352,3.8,13900.000
2012/2012,Prince Edward Island,Regular MBA,v62427352,3.8,..
2013/2013,Prince Edward Island,Regular MBA,v62427352,3.8,..
2014/2014,Prince Edward Island,Regular MBA,v62427352,3.8,..
2015/2015,Prince Edward Island,Regular MBA,v62427352,3.8,..
2016/2016,Prince Edward Island,Regular MBA,v62427352,3.8,..
2017/2017,Prince Edward Island,Regular MBA,v62427352,3.8,..
2006/2007,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,2693.000
2007/2008,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,..
2008/2009,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,2473.000
2009/2010,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,3186.000
2010/2011,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,3327.000
2011/2012,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,3427.000
2012/2013,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,3564.000
2013/2014,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,3708.000
2014/2015,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,3708.000
2015/2016,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,3819.000
2016/2017,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,3933.000
2017/2018,Prince Edward Island,Physical and life sciences and technologies,v62427353,3.9,4129.000
2013/2014,Prince Edward Island,Nursing,v88837652,3.16,3708.000
2014/2015,Prince Edward Island,Nursing,v88837652,3.16,3708.000
2015/2016,Prince Edward Island,Nursing,v88837652,3.16,3819.000
2016/2017,Prince Edward Island,Nursing,v88837652,3.16,3933.000
2017/2018,Prince Edward Island,Nursing,v88837652,3.16,4053.000
2010/2011,Prince Edward Island,Veterinary medicine,v62427349,3.18,3327.000
2011/2012,Prince Edward Island,Veterinary medicine,v62427349,3.18,3427.000
2012/2013,Prince Edward Island,Veterinary medicine,v62427349,3.18,3564.000
2013/2014,Prince Edward Island,Veterinary medicine,v62427349,3.18,3708.000
2014/2015,Prince Edward Island,Veterinary medicine,v62427349,3.18,3708.000
2015/2016,Prince Edward Island,Veterinary medicine,v62427349,3.18,3819.000
2016/2017,Prince Edward Island,Veterinary medicine,v62427349,3.18,3933.000
2017/2018,Prince Edward Island,Veterinary medicine,v62427349,3.18,4129.000
2006/2007,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,2693.000
2007/2008,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,2423.000
2008/2009,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,2473.000
2009/2010,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6120.000
2010/2011,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6120.000
2011/2012,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6120.000
2012/2013,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6120.000
2013/2014,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6120.000
2014/2015,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6120.000
2015/2016,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6120.000
2016/2017,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6120.000
2017/2018,Prince Edward Island,"Other health, parks, recreation and fitness",v62427350,3.19,6306.000
2006/2007,Nova Scotia,Education,v62427354,4.1,7560.000
2007/2008,Nova Scotia,Education,v62427354,4.1,6403.000
2008/2009,Nova Scotia,Education,v62427354,4.1,6043.000
2009/2010,Nova Scotia,Education,v62427354,4.1,6984.000
2010/2011,Nova Scotia,Education,v62427354,4.1,5358.000
2011/2012,Nova Scotia,Education,v62427354,4.1,6916.000
2012/2013,Nova Scotia,Education,v62427354,4.1,6428.000
2013/2014,Nova Scotia,Education,v62427354,4.1,6777.000
2014/2015,Nova Scotia,Education,v62427354,4.1,6985.000
2015/2016,Nova Scotia,Education,v62427354,4.1,6801.000
2016/2017,Nova Scotia,Education,v62427354,4.1,8852.000
2017/2018,Nova Scotia,Education,v62427354,4.1,9247.000
2006/2007,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,5500.000
2007/2008,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,5464.000
2008/2009,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,5140.000
2009/2010,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,5013.000
2010/2011,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,4753.000
2011/2012,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,4957.000
2012/2013,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,5316.000
2013/2014,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,5201.000
2014/2015,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,5715.000
2015/2016,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,6261.000
2016/2017,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,7822.000
2017/2018,Nova Scotia,"Visual and performing arts, and communications technologies",v62427362,4.2,8062.000
2006/2007,Nova Scotia,Humanities,v62427363,4.3,7143.000
2007/2008,Nova Scotia,Humanities,v62427363,4.3,6442.000
2008/2009,Nova Scotia,Humanities,v62427363,4.3,6053.000
2009/2010,Nova Scotia,Humanities,v62427363,4.3,5650.000
2010/2011,Nova Scotia,Humanities,v62427363,4.3,5389.000
2011/2012,Nova Scotia,Humanities,v62427363,4.3,5567.000
2012/2013,Nova Scotia,Humanities,v62427363,4.3,5773.000
2013/2014,Nova Scotia,Humanities,v62427363,4.3,6037.000
2014/2015,Nova Scotia,Humanities,v62427363,4.3,6173.000
2015/2016,Nova Scotia,Humanities,v62427363,4.3,6554.000
2016/2017,Nova Scotia,Humanities,v62427363,4.3,6856.000
2017/2018,Nova Scotia,Humanities,v62427363,4.3,7110.000
2006/2007,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,6738.000
2007/2008,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,6364.000
2008/2009,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,5053.000
2009/2010,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,5577.000
2010/2011,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,5315.000
2011/2012,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,5505.000
2012/2013,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,5547.000
2013/2014,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,5718.000
2014/2015,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,5799.000
2015/2016,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,6018.000
2016/2017,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,6407.000
2017/2018,Nova Scotia,"Social and behavioural sciences, and legal studies",v62427364,4.4,6706.000
2006/2007,Nova Scotia,Law,v62427365,4.5,11333.000
2007/2008,Nova Scotia,Law,v62427365,4.5,11516.000
2008/2009,Nova Scotia,Law,v62427365,4.5,8373.000
2009/2010,Nova Scotia,Law,v62427365,4.5,8263.000
2010/2011,Nova Scotia,Law,v62427365,4.5,8002.000
2011/2012,Nova Scotia,Law,v62427365,4.5,8270.000
2012/2013,Nova Scotia,Law,v62427365,4.5,8631.000
2013/2014,Nova Scotia,Law,v62427365,4.5,9002.000
2014/2015,Nova Scotia,Law,v62427365,4.5,9342.000
2015/2016,Nova Scotia,Law,v62427365,4.5,9943.000
2016/2017,Nova Scotia,Law,v62427365,4.5,10132.000
2017/2018,Nova Scotia,Law,v62427365,4.5,7301.000
2006/2007,Nova Scotia,"Business, management and public administration",v62427366,4.6,11564.000
2007/2008,Nova Scotia,"Business, management and public administration",v62427366,4.6,10650.000
2008/2009,Nova Scotia,"Business, management and public administration",v62427366,4.6,8377.000
2009/2010,Nova Scotia,"Business, management and public administration",v62427366,4.6,10317.000
2010/2011,Nova Scotia,"Business, management and public administration",v62427366,4.6,9427.000
2011/2012,Nova Scotia,"Business, management and public administration",v62427366,4.6,9618.000
2012/2013,Nova Scotia,"Business, management and public administration",v62427366,4.6,9758.000
2013/2014,Nova Scotia,"Business, management and public administration",v62427366,4.6,10404.000
2014/2015,Nova Scotia,"Business, management and public administration",v62427366,4.6,10518.000
2015/2016,Nova Scotia,"Business, management and public administration",v62427366,4.6,10598.000
2016/2017,Nova Scotia,"Business, management and public administration",v62427366,4.6,11655.000
2017/2018,Nova Scotia,"Business, management and public administration",v62427366,4.6,12250.000
2007/2008,Nova Scotia,Executive MBA,v62427367,4.7,20000.000
2008/2009,Nova Scotia,Executive MBA,v62427367,4.7,20000.000
2009/2010,Nova Scotia,Executive MBA,v62427367,4.7,21250.000
2010/2011,Nova Scotia,Executive MBA,v62427367,4.7,22500.000
2011/2012,Nova Scotia,Executive MBA,v62427367,4.7,22500.000
2012/2013,Nova Scotia,Executive MBA,v62427367,4.7,22500.000
2013/2014,Nova Scotia,Executive MBA,v62427367,4.7,22500.000
2014/2015,Nova Scotia,Executive MBA,v62427367,4.7,22500.000
2015/2016,Nova Scotia,Executive MBA,v62427367,4.7,22500.000
2016/2017,Nova Scotia,Executive MBA,v62427367,4.7,25052.000
2017/2018,Nova Scotia,Executive MBA,v62427367,4.7,25052.000
2007/2008,Nova Scotia,Regular MBA,v62427368,4.8,8937.000
2008/2009,Nova Scotia,Regular MBA,v62427368,4.8,8939.000
2009/2010,Nova Scotia,Regular MBA,v62427368,4.8,12761.000
2010/2011,Nova Scotia,Regular MBA,v62427368,4.8,12500.000
2011/2012,Nova Scotia,Regular MBA,v62427368,4.8,4883.000
2012/2013,Nova Scotia,Regular MBA,v62427368,4.8,12847.000
2013/2014,Nova Scotia,Regular MBA,v62427368,4.8,13530.000
2014/2015,Nova Scotia,Regular MBA,v62427368,4.8,14773.000
2015/2016,Nova Scotia,Regular MBA,v62427368,4.8,15083.000
2016/2017,Nova Scotia,Regular MBA,v62427368,4.8,17440.000
2017/2018,Nova Scotia,Regular MBA,v62427368,4.8,17986.000
2006/2007,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,7508.000
2007/2008,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,6947.000
2008/2009,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,6408.000
2009/2010,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,6275.000
2010/2011,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,6014.000
2011/2012,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,6227.000
2012/2013,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,6533.000
2013/2014,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,6873.000
2014/2015,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,6863.000
2015/2016,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,7210.000
2016/2017,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,7535.000
2017/2018,Nova Scotia,Physical and life sciences and technologies,v62427369,4.9,7822.000
2006/2007,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,7564.000
2007/2008,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,7078.000
2008/2009,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,6765.000
2009/2010,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,6655.000
2010/2011,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,6394.000
2011/2012,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,6616.000
2012/2013,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,6782.000
2013/2014,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,7068.000
2014/2015,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,7388.000
2015/2016,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,7619.000
2016/2017,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,7898.000
2017/2018,Nova Scotia,"Mathematics, computer and information sciences",v62427355,4.10,8154.000
2006/2007,Nova Scotia,Engineering,v62427356,4.11,7418.000
2007/2008,Nova Scotia,Engineering,v62427356,4.11,7079.000
2008/2009,Nova Scotia,Engineering,v62427356,4.11,6787.000
2009/2010,Nova Scotia,Engineering,v62427356,4.11,6654.000
2010/2011,Nova Scotia,Engineering,v62427356,4.11,6393.000
2011/2012,Nova Scotia,Engineering,v62427356,4.11,6614.000
2012/2013,Nova Scotia,Engineering,v62427356,4.11,6803.000
2013/2014,Nova Scotia,Engineering,v62427356,4.11,7004.000
2014/2015,Nova Scotia,Engineering,v62427356,4.11,7239.000
2015/2016,Nova Scotia,Engineering,v62427356,4.11,7554.000
2016/2017,Nova Scotia,Engineering,v62427356,4.11,7788.000
2017/2018,Nova Scotia,Engineering,v62427356,4.11,8049.000
2006/2007,Nova Scotia,Architecture and related technologies,v62427357,4.12,9342.000
2007/2008,Nova Scotia,Architecture and related technologies,v62427357,4.12,7472.000
2008/2009,Nova Scotia,Architecture and related technologies,v62427357,4.12,7070.000
2009/2010,Nova Scotia,Architecture and related technologies,v62427357,4.12,7024.000
2010/2011,Nova Scotia,Architecture and related technologies,v62427357,4.12,6763.000
2011/2012,Nova Scotia,Architecture and related technologies,v62427357,4.12,6984.000
2012/2013,Nova Scotia,Architecture and related technologies,v62427357,4.12,7308.000
2013/2014,Nova Scotia,Architecture and related technologies,v62427357,4.12,7420.000
2014/2015,Nova Scotia,Architecture and related technologies,v62427357,4.12,7678.000
2015/2016,Nova Scotia,Architecture and related technologies,v62427357,4.12,8051.000
2016/2017,Nova Scotia,Architecture and related technologies,v62427357,4.12,8236.000
2017/2018,Nova Scotia,Architecture and related technologies,v62427357,4.12,8497.000
2006/2007,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,4620.000
2007/2008,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,6593.000
2008/2009,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,3743.000
2009/2010,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,..
2010/2011,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,3327.000
2011/2012,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,6497.000
2012/2013,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,7027.000
2013/2014,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,7225.000
2014/2015,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,7450.000
2015/2016,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,7970.000
2016/2017,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,8284.000
2017/2018,Nova Scotia,"Agriculture, natural resources and conservation",v62427358,4.13,8545.000
2007/2008,Nova Scotia,Dentistry,v62468692,4.14,14148.000
2008/2009,Nova Scotia,Dentistry,v62468692,4.14,..
2009/2010,Nova Scotia,Dentistry,v62468692,4.14,..
2010/2011,Nova Scotia,Dentistry,v62468692,4.14,..
2011/2012,Nova Scotia,Dentistry,v62468692,4.14,..
2012/2012,Nova Scotia,Dentistry,v62468692,4.14,..
2013/2014,Nova Scotia,Dentistry,v62468692,4.14,17769.000
2014/2015,Nova Scotia,Dentistry,v62468692,4.14,18311.000
2015/2016,Nova Scotia,Dentistry,v62468692,4.14,19131.000
2016/2017,Nova Scotia,Dentistry,v62468692,4.14,19704.000
2017/2018,Nova Scotia,Dentistry,v62468692,4.14,20295.000
2007/2008,Nova Scotia,Medicine,v62468693,4.15,7382.000
2008/2009,Nova Scotia,Medicine,v62468693,4.15,..
2009/2010,Nova Scotia,Medicine,v62468693,4.15,..
2010/2011,Nova Scotia,Medicine,v62468693,4.15,..
2011/2012,Nova Scotia,Medicine,v62468693,4.15,..
2012/2012,Nova Scotia,Medicine,v62468693,4.15,..
2013/2013,Nova Scotia,Medicine,v62468693,4.15,..
2014/2014,Nova Scotia,Medicine,v62468693,4.15,..
2015/2015,Nova Scotia,Medicine,v62468693,4.15,..
2016/2016,Nova Scotia,Medicine,v62468693,4.15,..
2017/2017,Nova Scotia,Medicine,v62468693,4.15,..
2007/2008,Nova Scotia,Nursing,v62427359,4.16,7774.000
2008/2009,Nova Scotia,Nursing,v62427359,4.16,7432.000
2009/2010,Nova Scotia,Nursing,v62427359,4.16,7281.000
2010/2011,Nova Scotia,Nursing,v62427359,4.16,7020.000
2011/2012,Nova Scotia,Nursing,v62427359,4.16,7256.000
2012/2013,Nova Scotia,Nursing,v62427359,4.16,7509.000
2013/2014,Nova Scotia,Nursing,v62427359,4.16,7741.000
2014/2015,Nova Scotia,Nursing,v62427359,4.16,8029.000
2015/2016,Nova Scotia,Nursing,v62427359,4.16,8378.000
2016/2017,Nova Scotia,Nursing,v62427359,4.16,8437.000
2017/2018,Nova Scotia,Nursing,v62427359,4.16,8719.000
2008/2009,Nova Scotia,Pharmacy,v62427360,4.17,8918.000
2009/2010,Nova Scotia,Pharmacy,v62427360,4.17,..
2010/2011,Nova Scotia,Pharmacy,v62427360,4.17,..
2011/2012,Nova Scotia,Pharmacy,v62427360,4.17,..
2012/2013,Nova Scotia,Pharmacy,v62427360,4.17,8890.000
2013/2014,Nova Scotia,Pharmacy,v62427360,4.17,8671.000
2014/2014,Nova Scotia,Pharmacy,v62427360,4.17,..
2015/2015,Nova Scotia,Pharmacy,v62427360,4.17,..
2016/2016,Nova Scotia,Pharmacy,v62427360,4.17,..
2017/2017,Nova Scotia,Pharmacy,v62427360,4.17,..
2006/2007,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,7269.000
2007/2008,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,7048.000
2008/2009,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12665.000
2009/2010,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12532.000
2010/2011,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12271.000
2011/2012,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12271.000
2012/2013,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12252.000
2013/2014,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12262.000
2014/2015,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12284.000
2015/2016,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12450.000
2016/2017,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12339.000
2017/2018,Nova Scotia,"Other health, parks, recreation and fitness",v62427361,4.19,12343.000
2006/2007,New Brunswick,Education,v62427370,5.1,5088.000
2007/2008,New Brunswick,Education,v62427370,5.1,5182.000
2008/2009,New Brunswick,Education,v62427370,5.1,5133.000
2009/2010,New Brunswick,Education,v62427370,5.1,5133.000
2010/2011,New Brunswick,Education,v62427370,5.1,4882.000
2011/2012,New Brunswick,Education,v62427370,5.1,5062.000
2012/2013,New Brunswick,Education,v62427370,5.1,5184.000
2013/2014,New Brunswick,Education,v62427370,5.1,5418.000
2014/2015,New Brunswick,Education,v62427370,5.1,5585.000
2015/2016,New Brunswick,Education,v62427370,5.1,5508.000
2016/2017,New Brunswick,Education,v62427370,5.1,5746.000
2017/2018,New Brunswick,Education,v62427370,5.1,5856.000
2006/2007,New Brunswick,Humanities,v62427376,5.3,5228.000
2007/2008,New Brunswick,Humanities,v62427376,5.3,5306.000
2008/2009,New Brunswick,Humanities,v62427376,5.3,5271.000
2009/2010,New Brunswick,Humanities,v62427376,5.3,5260.000
2010/2011,New Brunswick,Humanities,v62427376,5.3,5260.000
2011/2012,New Brunswick,Humanities,v62427376,5.3,5454.000
2012/2013,New Brunswick,Humanities,v62427376,5.3,5569.000
2013/2014,New Brunswick,Humanities,v62427376,5.3,5699.000
2014/2015,New Brunswick,Humanities,v62427376,5.3,5847.000
2015/2016,New Brunswick,Humanities,v62427376,5.3,5763.000
2016/2017,New Brunswick,Humanities,v62427376,5.3,5967.000
2017/2018,New Brunswick,Humanities,v62427376,5.3,6083.000
2006/2007,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,4746.000
2007/2008,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,4860.000
2008/2009,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,4791.000
2009/2010,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,4773.000
2010/2011,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,4958.000
2011/2012,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,5146.000
2012/2013,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,5435.000
2013/2014,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,5570.000
2014/2015,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,5825.000
2015/2016,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,5868.000
2016/2017,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,6075.000
2017/2018,New Brunswick,"Social and behavioural sciences, and legal studies",v62427377,5.4,6193.000
2006/2007,New Brunswick,Law,v62427378,5.5,3174.000
2007/2008,New Brunswick,Law,v62427378,5.5,3290.000
2008/2009,New Brunswick,Law,v62427378,5.5,3290.000
2009/2010,New Brunswick,Law,v62427378,5.5,3290.000
2010/2011,New Brunswick,Law,v62427378,5.5,3290.000
2011/2012,New Brunswick,Law,v62427378,5.5,3429.000
2012/2013,New Brunswick,Law,v62427378,5.5,3546.000
2013/2014,New Brunswick,Law,v62427378,5.5,3642.000
2014/2015,New Brunswick,Law,v62427378,5.5,3738.000
2015/2016,New Brunswick,Law,v62427378,5.5,3738.000
2016/2017,New Brunswick,Law,v62427378,5.5,3807.000
2017/2018,New Brunswick,Law,v62427378,5.5,3876.000
2006/2007,New Brunswick,"Business, management and public administration",v62427379,5.6,4296.000
2007/2008,New Brunswick,"Business, management and public administration",v62427379,5.6,4994.000
2008/2009,New Brunswick,"Business, management and public administration",v62427379,5.6,4819.000
2009/2010,New Brunswick,"Business, management and public administration",v62427379,5.6,5056.000
2010/2011,New Brunswick,"Business, management and public administration",v62427379,5.6,5234.000
2011/2012,New Brunswick,"Business, management and public administration",v62427379,5.6,5427.000
2012/2013,New Brunswick,"Business, management and public administration",v62427379,5.6,5000.000
2013/2014,New Brunswick,"Business, management and public administration",v62427379,5.6,5210.000
2014/2015,New Brunswick,"Business, management and public administration",v62427379,5.6,5328.000
2015/2016,New Brunswick,"Business, management and public administration",v62427379,5.6,5123.000
2016/2017,New Brunswick,"Business, management and public administration",v62427379,5.6,4583.000
2017/2018,New Brunswick,"Business, management and public administration",v62427379,5.6,4667.000
2007/2008,New Brunswick,Regular MBA,v62427380,5.8,4655.000
2008/2009,New Brunswick,Regular MBA,v62427380,5.8,4655.000
2009/2010,New Brunswick,Regular MBA,v62427380,5.8,4655.000
2010/2011,New Brunswick,Regular MBA,v62427380,5.8,4973.000
2011/2012,New Brunswick,Regular MBA,v62427380,5.8,5180.000
2012/2013,New Brunswick,Regular MBA,v62427380,5.8,5560.000
2013/2014,New Brunswick,Regular MBA,v62427380,5.8,5737.000
2014/2015,New Brunswick,Regular MBA,v62427380,5.8,5866.000
2015/2016,New Brunswick,Regular MBA,v62427380,5.8,5874.000
2016/2017,New Brunswick,Regular MBA,v62427380,5.8,6242.000
2017/2018,New Brunswick,Regular MBA,v62427380,5.8,6363.000
2006/2007,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,4853.000
2007/2008,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5120.000
2008/2009,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5050.000
2009/2010,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5063.000
2010/2011,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5045.000
2011/2012,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5420.000
2012/2013,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5643.000
2013/2014,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5738.000
2014/2015,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5844.000
2015/2016,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,5781.000
2016/2017,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,6106.000
2017/2018,New Brunswick,Physical and life sciences and technologies,v62427381,5.9,6226.000
2006/2007,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5694.000
2007/2008,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5797.000
2008/2009,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5756.000
2009/2010,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5716.000
2010/2011,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5448.000
2011/2012,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5643.000
2012/2013,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5542.000
2013/2014,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5533.000
2014/2015,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5625.000
2015/2016,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5788.000
2016/2017,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,5965.000
2017/2018,New Brunswick,"Mathematics, computer and information sciences",v62427371,5.10,6083.000
2006/2007,New Brunswick,Engineering,v62427372,5.11,5395.000
2007/2008,New Brunswick,Engineering,v62427372,5.11,5387.000
2008/2009,New Brunswick,Engineering,v62427372,5.11,5367.000
2009/2010,New Brunswick,Engineering,v62427372,5.11,5256.000
2010/2011,New Brunswick,Engineering,v62427372,5.11,5204.000
2011/2012,New Brunswick,Engineering,v62427372,5.11,5393.000
2012/2013,New Brunswick,Engineering,v62427372,5.11,5664.000
2013/2014,New Brunswick,Engineering,v62427372,5.11,5894.000
2014/2015,New Brunswick,Engineering,v62427372,5.11,6264.000
2015/2016,New Brunswick,Engineering,v62427372,5.11,6264.000
2016/2017,New Brunswick,Engineering,v62427372,5.11,6397.000
2017/2018,New Brunswick,Engineering,v62427372,5.11,6525.000
2006/2007,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4208.000
2007/2008,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4365.000
2008/2009,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4365.000
2009/2010,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4365.000
2010/2011,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,3793.000
2011/2012,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,3952.000
2012/2013,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4089.000
2013/2014,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4203.000
